NO.,HVDC_CODE,SITE,EQ_NO,CASE_NO.,PKG,STORAGE,DESCRIPTION,L(CM),W(CM),H(CM),CBM,N.W(KGS),G.W(KGS),STACK,STACK_STATUS,HS_CODE,CURRENCY,PRICE,VESSEL,COE,POL,POD,ETD/ATD,ETA/ATA,DHL_WAREHOUSE,DSV_INDOOR,DSV_AL_MARKAZ,DSV_OUTDOOR,HAULER_INDOOR,DSV_MZP,MOSB,SHIFTING,MIR,SHU,DAS,AGI,STATUS_WAREHOUSE,STATUS_SITE,STATUS_CURRENT,STATUS_LOCATION_TEMP,STATUS_LOCATION,STATUS_LOCATION_DSV_INDOOR_DSV_AL_MARKAZ,STATUS_LOCATION_DSV_AL_MARKAZ,STATUS_LOCATION_DSV_INDOOR,STATUS_LOCATION_DATE,STATUS_LOCATION_DATE_YEAR,STATUS_LOCATION_DATE_MONTH,STATUS_STORAGE,WH_HANDLING_LEGACY,SITE_HANDLING,TOTAL_HANDLING,MINUS,FINAL_HANDLING,SQM,STACK_STATUS2,STATUS_LOCATION_YEARMONTH,VENDOR,SOURCE_FILE,SITE_HANDLING_ORIGINAL,TOTAL_HANDLING_ORIGINAL,WH_HANDLING_ORIGINAL,FLOW_CODE,FLOW_DESCRIPTION,FINAL_LOCATION
,HVDC-ADOPT-SIM-0057,SHU,,,1,Indoor,"Central Unit (Rack Configuration), FO Armoured",104,124,226,2.914496,310,400,1,,8537 1091,EUR,20672,EK9661,Italy,Malpensa,Abu Dhabi Airport,2025-03-08,2025-03-10,,,,,,,,,,2025-04-21,,,,1,site,,SHU,,,,2025-04-21,2025,4,site,0,1,1,1,2,1.2896,,2025-04-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,SHU
,HVDC-ADOPT-SIM-0057,SHU,,,1,Indoor,PDHUB MKII GIS 36Ch,110,90,100,0.99,90,120,1,,8537 1091,EUR,20672,EK9661,Italy,Malpensa,Abu Dhabi Airport,2025-03-08,2025-03-10,,,,,,,,,,2025-04-21,,,,1,site,,SHU,,,,2025-04-21,2025,4,site,0,1,1,1,2,0.99,,2025-04-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,SHU
,HVDC-ADOPT-SIM-0057,SHU,,,1,Indoor,"Safety Cap, Connection, Single Phase Kit,Coaxial Calble Low Loss",80,120,112,1.0752,168,198,1,,8537 1091,EUR,20672,EK9661,Italy,Malpensa,Abu Dhabi Airport,2025-03-08,2025-03-10,,,,,,,,,,2025-04-21,,,,1,site,,SHU,,,,2025-04-21,2025,4,site,0,1,1,1,2,0.96,,2025-04-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,SHU
,HVDC-ADOPT-SIM-0057,MIR,,,1,Indoor,Central Unit (Rack Configuration),104,124,226,2.914496,310,400,1,,8537 1091,EUR,20672,EK9661,Italy,Malpensa,Abu Dhabi Airport,2025-03-08,2025-03-10,,,,,,,,,2025-04-19,,,,,1,site,,MIR,,,,2025-04-19,2025,4,site,0,1,1,1,2,1.2896,,2025-04-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,MIR
,HVDC-ADOPT-SIM-0057,MIR,,,1,Indoor,"PDHUB MKII GIS 36Ch, F.O. Armoured",110,90,100,0.99,90,120,1,,8537 1091,EUR,20672,EK9661,Italy,Malpensa,Abu Dhabi Airport,2025-03-08,2025-03-10,,,,,,,,,2025-04-19,,,,,1,site,,MIR,,,,2025-04-19,2025,4,site,0,1,1,1,2,0.99,,2025-04-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,MIR
,HVDC-ADOPT-SIM-0057,MIR,,,1,Indoor,"Safety Cap, Connection, Single Phase Kit,Coaxial Calble Low Loss",80,120,112,1.0752,168,198,1,,8537 1091,EUR,20672,EK9661,Italy,Malpensa,Abu Dhabi Airport,2025-03-08,2025-03-10,,,,,,,,,2025-04-19,,,,,1,site,,MIR,,,,2025-04-19,2025,4,site,0,1,1,1,2,0.96,,2025-04-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,MIR
,HVDC-ADOPT-SIM-0058,AGI,,,1,Indoor,132KV Al Ghallan TMP - 1 (=E00+Q01),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,2025-01-30,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-30,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0058,AGI,,,1,Indoor,132KV Al Ghallan TMP - 2 (=E00+Q02),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,2025-01-30,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-30,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0058,AGI,,,1,Indoor,132KV Al Ghallan TMP - 3 (=E00+Q03),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,2025-01-30,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-30,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0058,AGI,,,1,Indoor,132KV Al Ghallan TMP - 4 (=E00+Q04),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,2025-01-30,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-30,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0058,AGI,,,1,Indoor,132KV Al Ghallan TMP - 5 (=E00+Q05),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,2025-01-30,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-30,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0058,AGI,,,1,Indoor,132KV Al Ghallan TMP - 6 (=E00+Q06),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,2025-01-30,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-30,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0058,DAS,,,1,Indoor,132KV DAS TMP - 1 (=E00+Q01),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,,,,,,,,,,2025-05-05,,,1,site,,DAS,,,,2025-05-05,2025,5,site,0,1,1,1,2,0.828,,2025-05-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,DAS
,HVDC-ADOPT-SIM-0058,DAS,,,1,Indoor,132KV DAS TMP - 2 (=E00+Q02),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,,,,,,,,,,2025-05-05,,,1,site,,DAS,,,,2025-05-05,2025,5,site,0,1,1,1,2,0.828,,2025-05-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,DAS
,HVDC-ADOPT-SIM-0058,DAS,,,1,Indoor,132KV DAS TMP - 3 (=E00+Q03),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,,,,,,,,,,2025-05-05,,,1,site,,DAS,,,,2025-05-05,2025,5,site,0,1,1,1,2,0.828,,2025-05-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,DAS
,HVDC-ADOPT-SIM-0058,DAS,,,1,Indoor,132KV DAS TMP - 4 (=E00+Q04),90,92,238,1.97064,500,500,1,,8537 1000,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-29,2025-01-30,,,,,,,,,,,2025-05-05,,,1,site,,DAS,,,,2025-05-05,2025,5,site,0,1,1,1,2,0.828,,2025-05-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,DAS
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E24+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E25+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E26+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E27+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E28+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E29+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E30+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E31+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E32+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E33+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E34+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E06+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E07+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E08+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E09+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E10+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E11+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E12+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E13+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E14+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0059,AGI,,,1,Indoor,132KV CABLE FEEDER (E23+S1),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-15,2025-01-15,,2025-01-15,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-15,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-1 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-2 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-3 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-4 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-5 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-6 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-7 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-8 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-9 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-10 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-11 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BBP&BFP-12 (E00+R01),90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV CONVERTER FEEDER (E15+R01),96,124,238,2.833152,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,1.1904,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BUS COUPLER (E16+R01),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BUS SECTION (E18+R01),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,132KV BUS SECTION (E19+R01),96,104,238,2.376192,950,950,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.9984,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0060,AGI,,,1,Indoor,"132KV FMS, LIP (~X00+XXV1)",90,92,238,1.97064,500,500,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2025-01-18,2025-01-18,,2025-01-18,,,,,,,,,,,1,,warehouse,,DSV Indoor,,,,2025-01-18,2025,1,warehouse,1,0,1,1,0,0.828,,2025-01-01,SIMENSE,SIMENSE(SIM),0,1,1,2,Port WH Site,DSV Indoor
,HVDC-ADOPT-SIM-0061,MIR,,,1,Outdoor,"High Voltage Surge Arrester, Monitor Display etc.",330,130,152,6.5208,677,1105,1,,8535 4000,USD,176280.8,Maersk CINCINNATI,Germany,Hamburg,Khalifa port,2025-02-13,2025-03-18,,,,,,,,,2025-05-26,,,,,1,site,,MIR,,,,2025-05-26,2025,5,site,0,1,1,1,2,4.29,,2025-05-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,MIR
,HVDC-ADOPT-SIM-0061,MIR,,,1,Outdoor,"High Voltage Surge Arrester, Monitor Display etc.",330,130,152,6.5208,677,1104,1,,8535 4000,USD,2294.34,Maersk CINCINNATI,Germany,Hamburg,Khalifa port,2025-02-13,2025-03-18,,,,,,,,,2025-05-26,,,,,1,site,,MIR,,,,2025-05-26,2025,5,site,0,1,1,1,2,4.29,,2025-05-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,MIR
,HVDC-ADOPT-SIM-0061,MIR,,,1,Outdoor,"High Voltage Surge Arrester, Monitor Display etc.",330,130,152,6.5208,677,1108,1,,8535 4000,USD,2574.66,Maersk CINCINNATI,Germany,Hamburg,Khalifa port,2025-02-13,2025-03-18,,,,,,,,,2025-05-23,,,,,1,site,,MIR,,,,2025-05-23,2025,5,site,0,1,1,1,2,4.29,,2025-05-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,MIR
,HVDC-ADOPT-SIM-0061,MIR,,,1,Outdoor,632 Voltage Transformer,133.2,117.2,180.8,2.822476,450,638,1,,8504 3121,USD,36374.3,Maersk CINCINNATI,Germany,Hamburg,Khalifa port,2025-02-13,2025-03-18,,,,,,,,,2025-05-26,,,,,1,site,,MIR,,,,2025-05-26,2025,5,site,0,1,1,1,2,1.561104,,2025-05-01,SIMENSE,SIMENSE(SIM),1,1,0,1,Port Site,MIR
