hvdc_code,case_no,site_code,eq_no,pkg,description,final_location,storage,l_cm,w_cm,h_cm,cbm,nw_kg,gw_kg,sqm,vendor
HVDC-ADOPT-HE-0005,207701,DAS,EQ-001,1,Corona rings,DAS,Outdoor covered,113.0,80.0,110.0,0.9944,68.0,217.0,0.904,HITACHI
HVDC-ADOPT-HE-0005,207702,DAS,EQ-001,1,Corona rings,DAS,Outdoor covered,113.0,80.0,110.0,0.9944,69.0,217.0,0.904,HITACHI
HVDC-ADOPT-HE-0005,207703,DAS,EQ-001,1,Ferrite Assembly,DAS,Outdoor covered,120.0,80.0,70.0,0.672,62.0,87.0,0.96,HITACHI
HVDC-ADOPT-HE-0005,207704,DAS,EQ-001,1,Ferrite Assembly,DAS,Outdoor covered,120.0,80.0,70.0,0.672,62.0,87.0,0.96,HITACHI
HVDC-ADOPT-HE-0005,207705,DAS,EQ-001,1,PVDF pipe type 1,DAS,Outdoor covered,238.0,183.0,58.0,2.526132,260.0,400.0,4.3554,HITACHI
HVDC-ADOPT-HE-0005,207707,DAS,EQ-001,1,PVDF pipe type 2 + quick connection - Sh,DAS,Outdoor covered,118.0,69.0,82.0,0.667644,64.0,116.0,0.8142,HITACHI
HVDC-ADOPT-HE-0005,207710,DAS,EQ-001,1,Laminate stud assemblies 1 - Pack 1,DAS,Outdoor covered,357.0,110.0,120.0,4.7124,1360.0,1660.0,3.927,HITACHI
HVDC-ADOPT-HE-0005,207711,DAS,EQ-001,1,Laminate stud assemblies 1 - Pack 1,DAS,Outdoor covered,357.0,110.0,120.0,4.7124,1360.0,1660.0,3.927,HITACHI
HVDC-ADOPT-HE-0005,207718,DAS,EQ-001,1,Identity and Rating Plate,DAS,Outdoor covered,57.0,37.0,46.0,0.097014,5.0,18.0,0.2109,HITACHI
HVDC-ADOPT-HE-0005,207719,DAS,EQ-001,1,LG channels&laminate rod-Pack 2,DAS,Outdoor covered,157.0,59.0,51.0,0.472413,110.0,150.0,0.9263,HITACHI
HVDC-ADOPT-HE-0005,207720,DAS,EQ-001,1,Laminate stud assemblies 1 - Pack 2,DAS,Outdoor covered,240.0,183.0,58.0,2.54736,700.0,900.0,4.392,HITACHI
HVDC-ADOPT-HE-0005,207733,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207734,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207735,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207736,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207737,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207738,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207739,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207740,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207741,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207742,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207743,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207744,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207745,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207746,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207747,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207748,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207749,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207750,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207751,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207752,DAS,EQ-001,1,Side Shield Pairs - Pack 1,DAS,Outdoor covered,420.0,205.0,140.0,12.054,590.0,1031.0,8.61,HITACHI
HVDC-ADOPT-HE-0005,207791,DAS,EQ-001,1,Composite Insulator,DAS,Outdoor covered,367.0,110.0,75.0,3.02775,606.0,767.0,4.037,HITACHI
HVDC-ADOPT-HE-0005,207792,DAS,EQ-001,1,Composite Insulator,DAS,Outdoor covered,367.0,110.0,75.0,3.02775,608.0,767.0,4.037,HITACHI
HVDC-ADOPT-HE-0005,207793,DAS,EQ-001,1,Composite Insulator,DAS,Outdoor covered,367.0,110.0,75.0,3.02775,619.0,767.0,4.037,HITACHI
HVDC-ADOPT-HE-0005,207794,DAS,EQ-001,1,Composite Insulator,DAS,Outdoor covered,367.0,110.0,75.0,3.02775,620.0,767.0,4.037,HITACHI
HVDC-ADOPT-HE-0005,207816,DAS,EQ-001,1,Small Items Site Assembly,DAS,Outdoor covered,235.0,120.0,140.0,3.948,3350.0,3500.0,2.82,HITACHI
HVDC-ADOPT-HE-0005,207817,DAS,EQ-001,1,Small Items Site Assembly,DAS,Outdoor covered,126.0,101.0,126.0,1.603476,826.0,926.0,1.2726,HITACHI
HVDC-ADOPT-HE-0005,207818,DAS,EQ-001,1,Nuts Bolts Washers New revision,DAS,Outdoor covered,100.0,60.0,74.0,0.444,87.0,100.0,0.6,HITACHI
HVDC-ADOPT-HE-0005,207819,DAS,EQ-001,1,Nuts Bolts Washers 2/3,DAS,Outdoor covered,120.0,80.0,50.0,0.48,500.0,520.0,0.96,HITACHI
HVDC-ADOPT-HE-0005,207820,DAS,EQ-001,1,Nuts Bolts Washers 3/3,DAS,Outdoor covered,120.0,80.0,50.0,0.48,426.0,446.0,0.96,HITACHI
HVDC-ADOPT-HE-0005,207824,DAS,EQ-001,1,Side Shield Holders,DAS,Outdoor covered,355.0,92.0,99.0,3.23334,944.0,1126.0,3.266,HITACHI
HVDC-ADOPT-HE-0005,207825,DAS,EQ-001,1,Composite Insulator,DAS,Outdoor covered,367.0,110.0,75.0,3.02775,621.0,767.0,4.037,HITACHI
HVDC-ADOPT-HE-0005,207826,DAS,EQ-001,1,Composite Insulator,DAS,Outdoor covered,367.0,110.0,75.0,3.02775,622.0,767.0,4.037,HITACHI
HVDC-ADOPT-HE-0005,207831,DAS,EQ-001,1,Corona rings,DAS,Outdoor covered,113.0,80.0,110.0,0.9944,70.0,217.0,0.904,HITACHI
HVDC-ADOPT-HE-0005,207832,DAS,EQ-001,1,Corona rings,DAS,Outdoor covered,113.0,80.0,110.0,0.9944,71.0,217.0,0.904,HITACHI
HVDC-ADOPT-HE-0005,207833,DAS,EQ-001,1,Corona rings,DAS,Outdoor covered,113.0,80.0,110.0,0.9944,72.0,217.0,0.904,HITACHI
HVDC-ADOPT-HE-0005,207837,DAS,EQ-001,1,Composite Post Insulator-Bottom,DAS,Outdoor covered,348.0,101.0,105.0,3.69054,500.0,598.0,3.5148,HITACHI
HVDC-ADOPT-HE-0005,207838,DAS,EQ-001,1,Composite Post Insulator-Bottom,DAS,Outdoor covered,348.0,101.0,105.0,3.69054,500.0,598.0,3.5148,HITACHI
HVDC-ADOPT-HE-0005,207839,DAS,EQ-001,1,Composite Post Insulator-Bottom,DAS,Outdoor covered,348.0,101.0,105.0,3.69054,500.0,598.0,3.5148,HITACHI
HVDC-ADOPT-HE-0005,207843,DAS,EQ-001,1,Composite Post Insulator-Bottom,DAS,Outdoor covered,348.0,101.0,105.0,3.69054,500.0,598.0,3.5148,HITACHI
HVDC-ADOPT-HE-0007,190336,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190339,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190343,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190344,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190345,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190348,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190349,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190350,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190351,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190352,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190354,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190355,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190356,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190357,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190358,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190360,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190361,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190366,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190367,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190368,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190370,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190372,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190374,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190376,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190381,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190384,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190399,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190406,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190432,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0007,190435,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190330,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190378,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190404,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190429,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190437,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190438,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190447,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190448,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190455,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190456,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190458,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190459,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190460,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190463,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0008,190465,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190340,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190342,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190346,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190347,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190353,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190362,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190369,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190377,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190386,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190387,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190389,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190390,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190397,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190407,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190410,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190414,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190421,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190422,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190423,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190425,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190440,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190441,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190443,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0009,190449,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190327,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190328,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190331,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190335,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190338,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190380,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190382,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190396,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190400,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190405,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190408,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190409,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190416,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190419,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190420,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190431,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190436,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190446,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0010,190450,DAS,EQ-001,1,"Layer – Hanging Valve, 12 Cells, 3-sub",DAS,Indoor,365.0,233.0,172.0,14.62774,4250.0,5000.0,8.5045,HITACHI
